SID,NUM_TRANSACCION,PERIODO,TIPO_CARGO,MONTO,SALDO,FECHA_ACT
5404,TXN-2024-027773,2023CB,Reinscripción,2737.85,0.0,2024-06-09
5404,TXN-2025-027774,2023CC,Colegiatura,4963.71,1287.16,2025-01-23
5405,TXN-2020-027775,2023CA,Inscripción,4180.68,0.0,2020-05-07
5405,TXN-2021-027776,2023CB,Colegiatura,5821.51,0.0,2021-03-19
5405,TXN-2022-027777,2023CC,Colegiatura,4769.5,0.0,2022-09-25
5405,TXN-2023-027778,2024CA,Colegiatura,4493.55,0.0,2023-12-20
5405,TXN-2024-027779,2024CB,Colegiatura,5210.6,0.0,2024-03-10
5405,TXN-2025-027780,2024CC,Colegiatura,4131.79,0.0,2025-09-19
5406,TXN-2020-027781,2022CA,Inscripción,3746.37,0.0,2020-12-13
5406,TXN-2021-027782,2022CB,Reinscripción,2618.57,1587.84,2021-01-27
5406,TXN-2022-027783,2022CC,Colegiatura,5048.62,1252.24,2022-08-15
5406,TXN-2023-027784,2023CA,Reinscripción,3135.76,0.0,2023-01-03
5406,TXN-2024-027785,2023CB,Colegiatura,6159.92,5296.11,2024-01-25
5406,TXN-2025-027786,2023CC,Colegiatura,4090.87,0.0,2025-10-28
5407,TXN-2020-027787,2021CA,Inscripción,3041.99,0.0,2020-10-08
5407,TXN-2021-027788,2021CB,Reinscripción,1900.64,880.53,2021-01-24
5407,TXN-2022-027789,2021CC,Colegiatura,4490.43,0.0,2022-03-24
5407,TXN-2023-027790,2022CA,Colegiatura,4658.16,0.0,2023-03-25
5407,TXN-2024-027791,2022CB,Colegiatura,5643.66,0.0,2024-09-15
5407,TXN-2025-027792,2022CC,Colegiatura,4446.59,0.0,2025-04-29
5408,TXN-2020-027793,2022CA,Inscripción,2998.9,0.0,2020-02-07
5408,TXN-2021-027794,2022CB,Colegiatura,4834.64,0.0,2021-05-10
5408,TXN-2022-027795,2022CC,Reinscripción,3225.22,2870.01,2022-07-09
5408,TXN-2023-027796,2023CA,Colegiatura,5831.84,4065.62,2023-01-05
5408,TXN-2024-027797,2023CB,Colegiatura,4804.61,0.0,2024-04-06
5408,TXN-2025-027798,2023CC,Colegiatura,6061.36,1081.07,2025-08-31
5409,TXN-2020-027799,2020CA,Inscripción,4654.25,0.0,2020-05-07
5409,TXN-2021-027800,2020CA,Colegiatura,4433.96,1936.72,2021-01-24
5409,TXN-2022-027801,2020CA,Colegiatura,6065.21,5257.51,2022-10-25
5409,TXN-2023-027802,2020CA,Colegiatura,5789.23,0.0,2023-10-25
5409,TXN-2024-027803,2020CB,Colegiatura,5020.94,0.0,2024-05-08
5409,TXN-2025-027804,2020CC,Reinscripción,1866.88,1778.97,2025-03-28
5410,TXN-2020-027805,2024CA,Inscripción,4762.13,0.0,2020-08-05
5410,TXN-2021-027806,2024CB,Colegiatura,4665.66,4544.82,2021-08-20
5410,TXN-2022-027807,2024CC,Colegiatura,4794.03,4201.72,2022-08-06
5410,TXN-2023-027808,2025CA,Colegiatura,5937.06,0.0,2023-07-10
5410,TXN-2024-027809,2025CA,Colegiatura,5776.34,3027.89,2024-09-21
5411,TXN-2020-027810,2022CA,Inscripción,5283.5,0.0,2020-10-07
5411,TXN-2021-027811,2022CB,Colegiatura,4354.75,0.0,2021-02-17
5411,TXN-2022-027812,2022CC,Reinscripción,2561.24,0.0,2022-11-09
5411,TXN-2023-027813,2023CA,Reinscripción,3067.47,0.0,2023-03-15
5411,TXN-2024-027814,2023CB,Colegiatura,5301.25,0.0,2024-11-14
5411,TXN-2025-027815,2023CC,Reinscripción,2483.25,1648.42,2025-12-11
5412,TXN-2020-027816,2024CA,Inscripción,5256.71,0.0,2020-08-18
5412,TXN-2021-027817,2024CB,Reinscripción,2234.62,1933.86,2021-11-10
5412,TXN-2022-027818,2024CC,Reinscripción,3478.54,0.0,2022-06-15
5412,TXN-2023-027819,2025CA,Colegiatura,4175.89,0.0,2023-05-05
5413,TXN-2020-027820,2022CA,Inscripción,3031.94,0.0,2020-07-13
5413,TXN-2021-027821,2022CB,Colegiatura,4608.49,0.0,2021-12-15
5413,TXN-2022-027822,2022CC,Reinscripción,3120.19,0.0,2022-10-23
5413,TXN-2023-027823,2023CA,Colegiatura,5336.88,0.0,2023-09-10
5413,TXN-2024-027824,2023CB,Reinscripción,2105.84,0.0,2024-12-27
5413,TXN-2025-027825,2023CC,Colegiatura,3979.38,0.0,2025-05-27
5414,TXN-2020-027826,2020CA,Inscripción,3196.05,0.0,2020-04-29
5414,TXN-2021-027827,2020CB,Colegiatura,5009.22,1907.42,2021-08-07
5414,TXN-2022-027828,2020CC,Colegiatura,5731.78,2537.16,2022-01-04
5414,TXN-2023-027829,2021CA,Reinscripción,1682.05,614.38,2023-09-19
5414,TXN-2024-027830,2021CB,Colegiatura,4308.37,0.0,2024-12-22
5414,TXN-2025-027831,2021CC,Colegiatura,5217.76,0.0,2025-04-24
5415,TXN-2020-027832,2022CA,Inscripción,4705.33,0.0,2020-11-12
5415,TXN-2021-027833,2022CB,Colegiatura,4683.68,1997.23,2021-07-29
5415,TXN-2022-027834,2022CC,Colegiatura,5655.02,0.0,2022-10-17
5415,TXN-2023-027835,2023CA,Reinscripción,2583.04,734.6,2023-11-24
5415,TXN-2024-027836,2023CB,Colegiatura,4950.1,0.0,2024-05-26
5415,TXN-2025-027837,2023CC,Reinscripción,3209.1,0.0,2025-05-06
5416,TXN-2020-027838,2020CA,Inscripción,2521.27,0.0,2020-03-16
5416,TXN-2021-027839,2020CA,Colegiatura,5669.39,0.0,2021-03-27
5416,TXN-2022-027840,2020CA,Colegiatura,6111.19,0.0,2022-10-02
5416,TXN-2023-027841,2020CA,Colegiatura,4153.6,0.0,2023-09-07
5416,TXN-2024-027842,2020CB,Colegiatura,4520.23,3491.46,2024-05-10
5416,TXN-2025-027843,2020CC,Colegiatura,5834.41,0.0,2025-09-27
5417,TXN-2020-027844,2020CA,Inscripción,4155.46,0.0,2020-08-20
5417,TXN-2021-027845,2020CB,Colegiatura,5730.22,0.0,2021-11-17
5417,TXN-2022-027846,2020CC,Colegiatura,6141.69,0.0,2022-03-28
5417,TXN-2023-027847,2021CA,Reinscripción,2059.71,0.0,2023-05-04
5417,TXN-2024-027848,2021CB,Colegiatura,0,0.0,2024-12-08
5417,TXN-2025-027849,2021CC,Reinscripción,2761.47,0.0,2025-07-26
5418,TXN-2020-027850,2022CA,Inscripción,4398.33,0.0,2020-05-17
5418,TXN-2021-027851,2022CB,Reinscripción,2211.87,610.14,2021-04-21
5418,TXN-2022-027852,2022CC,Colegiatura,5726.01,0.0,2022-03-27
5418,TXN-2023-027853,2023CA,Colegiatura,3954.07,1789.44,2023-03-02
5418,TXN-2024-027854,2023CB,Colegiatura,5677.3,0.0,2024-11-15
5418,TXN-2025-027855,2023CC,Reinscripción,3381.74,0.0,2025-01-24
5419,TXN-2020-027856,2020CA,Inscripción,3712.83,0.0,2020-01-09
5419,TXN-2021-027857,2020CA,Colegiatura,6129.01,0.0,2021-11-02
5419,TXN-2022-027858,2020CA,Colegiatura,5442.99,0.0,2022-08-12
5419,TXN-2023-027859,2020CA,Reinscripción,3223.56,0.0,2023-05-24
5419,TXN-2024-027860,2020CA,Reinscripción,1966.83,0.0,2024-07-18
5419,TXN-2025-027861,2020CA,Colegiatura,3923.93,0.0,2025-06-25
5420,TXN-2020-027862,2022CA,Inscripción,5179.75,0.0,2020-10-18
5420,TXN-2021-027863,2022CB,Colegiatura,5223.44,0.0,2021-05-17
5420,TXN-2022-027864,2022CC,Colegiatura,5037.85,2655.75,2022-07-13
5420,TXN-2023-027865,2023CA,Reinscripción,1914.28,0.0,2023-11-30
5420,TXN-2024-027866,2023CB,Reinscripción,-,0.0,2024-08-21
5420,TXN-2025-027867,2023CC,Colegiatura,5495.79,0.0,2025-03-29
5421,TXN-2020-027868,2020CA,Inscripción,5208.96,0.0,2020-11-14
5421,TXN-2021-027869,2020CA,Colegiatura,5614.68,0.0,2021-11-21
5421,TXN-2022-027870,2020CA,Reinscripción,1686.41,1537.87,2022-05-16
5421,TXN-2023-027871,2020CA,Reinscripción,2879.85,0.0,2023-11-27
5421,TXN-2024-027872,2020CB,Colegiatura,4846.68,1371.19,2024-06-27
5421,TXN-2025-027873,2020CC,Colegiatura,4476.93,0.0,2025-11-14
5422,TXN-2020-027874,2020CA,Inscripción,4117.13,0.0,2020-05-09
5422,TXN-2021-027875,2020CA,Colegiatura,5512.8,0.0,2021-09-18
5422,TXN-2022-027876,2020CA,Reinscripción,3440.84,0.0,2022-02-12
5422,TXN-2023-027877,2020CA,Colegiatura,3829.79,0.0,2023-11-03
5422,TXN-2024-027878,2020CB,Colegiatura,5826.44,0.0,2024-08-14
5422,TXN-2025-027879,2020CC,Colegiatura,5555.66,0.0,2025-07-07
5423,TXN-2020-027880,2025CA,Inscripción,3812.23,0.0,2020-10-17
5424,TXN-2020-027881,2023CA,Inscripción,5054.36,0.0,2020-09-04
5424,TXN-2021-027882,2023CB,Colegiatura,5721.41,636.26,2021-06-27
5424,TXN-2022-027883,2023CC,Colegiatura,5444.19,4332.13,2022-07-08
5424,TXN-2023-027884,2024CA,Reinscripción,2738.24,0.0,2023-07-07
5424,TXN-2024-027885,2024CB,Colegiatura,6098.19,0.0,2024-01-28
5424,TXN-2025-027886,2024CC,Colegiatura,5395.54,0.0,2025-03-30
5425,TXN-2020-027887,2023CA,Inscripción,2628.92,0.0,2020-05-07
5425,TXN-2021-027888,2023CB,Colegiatura,4746.07,0.0,2021-02-25
5425,TXN-2022-027889,2023CC,Colegiatura,5585.4,0.0,2022-09-23
5425,TXN-2023-027890,2024CA,Colegiatura,3917.88,786.61,2023-10-23
5425,TXN-2024-027891,2024CB,Colegiatura,4906.1,0.0,2024-06-06
5425,TXN-2025-027892,2024CC,Reinscripción,1796.99,0.0,2025-01-20
5426,TXN-2020-027893,2022CA,Inscripción,3209.07,0.0,2020-02-05
5426,TXN-2021-027894,2022CB,Colegiatura,6146.29,0.0,2021-08-10
5426,TXN-2022-027895,2022CC,Colegiatura,6186.6,0.0,2022-12-21
5426,TXN-2023-027896,2023CA,Colegiatura,6054.63,0.0,2023-07-09
5426,TXN-2024-027897,2023CB,Colegiatura,5075.13,0.0,2024-02-18
5426,TXN-2025-027898,2023CC,Colegiatura,5288.64,0.0,2025-08-25
5427,TXN-2020-027899,2024CA,Inscripción,2956.45,0.0,2020-10-08
5427,TXN-2021-027900,2024CB,Colegiatura,5430.61,0.0,2021-07-11
5427,TXN-2022-027901,2024CC,Reinscripción,2232.91,0.0,2022-03-22
5427,TXN-2023-027902,2025CA,Reinscripción,1813.07,1533.73,2023-06-07
5428,TXN-2020-027903,2024CA,Inscripción,,0.0,2020-09-01
5428,TXN-2021-027904,2024CB,Colegiatura,4377.73,4002.2,2021-10-23
5428,TXN-2022-027905,2024CC,Reinscripción,1801.39,0.0,2022-04-20
5429,TXN-2020-027906,2021CA,Inscripción,4924.19,0.0,2020-10-30
5429,TXN-2021-027907,2021CB,Colegiatura,5963.97,0.0,2021-07-24
5429,TXN-2022-027908,2021CC,Colegiatura,4898.55,2450.53,2022-08-07
5429,TXN-2023-027909,2022CA,Colegiatura,5435.77,0.0,2023-04-29
5429,TXN-2024-027910,2022CB,Reinscripción,2611.44,0.0,2024-01-03
5429,TXN-2025-027911,2022CC,Colegiatura,5461.23,0.0,2025-06-05
5430,TXN-2020-027912,2023CA,Inscripción,2635.58,0.0,2020-01-02
5430,TXN-2021-027913,2023CB,Colegiatura,5202.37,0.0,2021-09-30
5430,TXN-2022-027914,2023CC,Colegiatura,4142.23,0.0,2022-01-20
5430,TXN-2023-027915,2024CA,Reinscripción,1545.64,0.0,2023-08-10
5430,TXN-2024-027916,2024CB,Reinscripción,,0.0,2024-07-28
5430,TXN-2025-027917,2024CC,Colegiatura,5899.0,0.0,2025-09-13
5431,TXN-2020-027918,2023CA,Inscripción,5139.57,0.0,2020-03-19
5431,TXN-2021-027919,2023CB,Colegiatura,4985.42,0.0,2021-07-07
5431,TXN-2022-027920,2023CC,Colegiatura,5095.01,0.0,2022-04-03
5431,TXN-2023-027921,2024CA,Colegiatura,5890.06,1118.39,2023-12-02
5431,TXN-2024-027922,2024CB,Colegiatura,5354.32,0.0,2024-03-04
5431,TXN-2025-027923,2024CC,Colegiatura,5304.45,0.0,2025-07-09
5432,TXN-2020-027924,2025CA,Inscripción,4990.35,0.0,2020-12-16
5432,TXN-2021-027925,2025CA,Colegiatura,5402.45,0.0,2021-01-16
5433,TXN-2020-027926,2025CA,Inscripción,4532.81,935.9,2020-12-01
5434,TXN-2020-027927,2021CA,Inscripción,5098.87,0.0,2020-09-09
5434,TXN-2021-027928,2021CB,Colegiatura,4897.66,4410.86,2021-04-21
5434,TXN-2022-027929,2021CC,Colegiatura,4315.5,0.0,2022-09-03
5434,TXN-2023-027930,2022CA,Reinscripción,1769.16,0.0,2023-07-08
5434,TXN-2024-027931,2022CB,Colegiatura,4733.06,0.0,2024-09-24
5434,TXN-2025-027932,2022CC,Reinscripción,2170.25,0.0,2025-11-10
5435,TXN-2020-027933,2024CA,Inscripción,3899.29,2330.56,2020-03-27
5435,TXN-2021-027934,2024CB,Colegiatura,5499.28,2624.78,2021-12-14
5435,TXN-2022-027935,2024CC,Colegiatura,4304.13,3681.36,2022-03-15
5436,TXN-2020-027936,2025CA,Inscripción,4514.46,0.0,2020-02-29
5437,TXN-2020-027937,2022CA,Inscripción,5326.79,0.0,2020-10-16
5437,TXN-2021-027938,2022CB,Colegiatura,5405.75,0.0,2021-01-22
5437,TXN-2022-027939,2022CC,Colegiatura,4637.84,0.0,2022-06-29
5437,TXN-2023-027940,2023CA,Colegiatura,5331.53,0.0,2023-10-16
5437,TXN-2024-027941,2023CB,Colegiatura,4141.52,0.0,2024-02-16
5437,TXN-2025-027942,2023CC,Colegiatura,5643.62,0.0,2025-12-14
5438,TXN-2020-027943,2024CA,Inscripción,3421.4,0.0,2020-05-28
5438,TXN-2021-027944,2024CB,Reinscripción,2760.23,0.0,2021-11-04
5438,TXN-2022-027945,2024CC,Reinscripción,3151.41,0.0,2022-10-31
5439,TXN-2020-027946,2020CA,Inscripción,4427.78,0.0,2020-05-22
5439,TXN-2021-027947,2020CB,Colegiatura,4756.3,0.0,2021-12-27
5439,TXN-2022-027948,2020CC,Colegiatura,5633.41,0.0,2022-07-06
5439,TXN-2023-027949,2021CA,Colegiatura,6047.66,0.0,2023-11-25
5439,TXN-2024-027950,2021CB,Colegiatura,4643.03,3460.02,2024-01-21
5439,TXN-2025-027951,2021CC,Colegiatura,4386.39,0.0,2025-08-15
5440,TXN-2020-027952,2020CA,Inscripción,4953.01,3557.2,2020-01-22
5440,TXN-2021-027953,2020CB,Colegiatura,4231.16,0.0,2021-09-11
5440,TXN-2022-027954,2020CC,Colegiatura,4592.49,0.0,2022-09-28
5440,TXN-2023-027955,2021CA,Colegiatura,5096.01,0.0,2023-10-07
5440,TXN-2024-027956,2021CB,Reinscripción,3195.64,0.0,2024-04-08
5440,TXN-2025-027957,2021CC,Reinscripción,2519.52,0.0,2025-09-30
5441,TXN-2020-027958,2023CA,Inscripción,5400.65,5003.62,2020-02-10
5441,TXN-2021-027959,2023CB,Colegiatura,4834.1,3182.15,2021-02-19
5441,TXN-2022-027960,2023CC,Colegiatura,5360.71,0.0,2022-07-27
5441,TXN-2023-027961,2024CA,Reinscripción,1670.56,0.0,2023-02-19
5441,TXN-2024-027962,2024CB,Colegiatura,3893.32,2470.16,2024-02-14
5441,TXN-2025-027963,2024CC,Colegiatura,4343.67,2748.75,2025-10-14
5442,TXN-2020-027964,2021CA,Inscripción,2617.93,1772.14,2020-02-18
5442,TXN-2021-027965,2021CB,Reinscripción,2328.02,0.0,2021-02-13
5442,TXN-2022-027966,2021CC,Colegiatura,4304.19,4280.24,2022-05-08
5442,TXN-2023-027967,2022CA,Colegiatura,5174.58,0.0,2023-03-14
5442,TXN-2024-027968,2022CB,Reinscripción,3380.1,0.0,2024-09-08
5442,TXN-2025-027969,2022CC,Colegiatura,3972.14,0.0,2025-09-01
5443,TXN-2020-027970,2022CA,Inscripción,3688.99,0.0,2020-03-18
5443,TXN-2021-027971,2022CB,Colegiatura,5986.91,0.0,2021-05-26
5443,TXN-2022-027972,2022CC,Colegiatura,4041.49,2085.47,2022-05-25
5443,TXN-2023-027973,2023CA,Colegiatura,5737.98,2029.83,2023-08-31
5443,TXN-2024-027974,2023CB,Colegiatura,5813.02,0.0,2024-03-12
5443,TXN-2025-027975,2023CC,Colegiatura,4830.49,0.0,2025-06-13
5444,TXN-2020-027976,2024CA,Inscripción,0,0.0,2020-10-05
5444,TXN-2021-027977,2024CB,Colegiatura,4997.44,0.0,2021-05-18
5444,TXN-2022-027978,2024CC,Reinscripción,1683.57,0.0,2022-07-10
5444,TXN-2023-027979,2025CA,Colegiatura,5793.35,0.0,2023-03-01
5445,TXN-2020-027980,2020CA,Inscripción,3107.88,0.0,2020-01-05
5445,TXN-2021-027981,2020CB,Colegiatura,4491.68,0.0,2021-04-29
5445,TXN-2022-027982,2020CC,Colegiatura,4080.19,830.17,2022-10-05
5445,TXN-2023-027983,2021CA,Colegiatura,5408.46,0.0,2023-10-06
5445,TXN-2024-027984,2021CB,Colegiatura,4848.78,0.0,2024-08-29
5445,TXN-2025-027985,2021CC,Colegiatura,5058.29,0.0,2025-01-29
5446,TXN-2020-027986,2020CA,Inscripción,2754.26,0.0,2020-05-06
5446,TXN-2021-027987,2020CA,Colegiatura,4131.97,0.0,2021-04-04
5446,TXN-2022-027988,2020CA,Reinscripción,3440.94,1604.03,2022-09-18
5446,TXN-2023-027989,2020CA,Colegiatura,3974.11,0.0,2023-09-14
5446,TXN-2024-027990,2020CB,Colegiatura,4302.33,0.0,2024-08-21
5446,TXN-2025-027991,2020CC,Reinscripción,3494.18,0.0,2025-12-28
5447,TXN-2020-027992,2024CA,Inscripción,3719.74,0.0,2020-09-07
5447,TXN-2021-027993,2024CB,Colegiatura,5718.37,0.0,2021-06-16
5447,TXN-2022-027994,2024CC,Colegiatura,4028.56,0.0,2022-09-08
5447,TXN-2023-027995,2025CA,Colegiatura,5251.32,0.0,2023-08-27
5448,TXN-2020-027996,2024CA,Inscripción,4077.12,1559.15,2020-03-26
5448,TXN-2021-027997,2024CB,Colegiatura,5549.01,4865.53,2021-01-05
5448,TXN-2022-027998,2024CC,Colegiatura,6116.12,0.0,2022-01-01
5448,TXN-2023-027999,2025CA,Colegiatura,5534.09,0.0,2023-05-30
5448,TXN-2024-028000,2025CA,Colegiatura,4363.84,0.0,2024-03-18
5449,TXN-2020-028001,2025CA,Inscripción,4853.04,2290.98,2020-08-17
5449,TXN-2021-028002,2025CA,Colegiatura,4293.52,0.0,2021-11-09
5450,TXN-2020-028003,2022CA,Inscripción,3993.5,0.0,2020-03-18
5450,TXN-2021-028004,2022CB,Reinscripción,1814.27,648.57,2021-05-22
5450,TXN-2022-028005,2022CC,Colegiatura,5933.33,0.0,2022-09-06
5450,TXN-2023-028006,2023CA,Reinscripción,3050.3,0.0,2023-12-01
5450,TXN-2024-028007,2023CB,Reinscripción,1968.2,1761.5,2024-11-26
5450,TXN-2025-028008,2023CC,Reinscripción,1682.49,0.0,2025-12-13
5451,TXN-2020-028009,2023CA,Inscripción,4892.93,0.0,2020-07-28
5451,TXN-2021-028010,2023CB,Colegiatura,4069.04,0.0,2021-12-09
5451,TXN-2022-028011,2023CC,Colegiatura,5849.66,0.0,2022-03-05
5451,TXN-2023-028012,2024CA,Reinscripción,2415.77,0.0,2023-01-17
5451,TXN-2024-028013,2024CB,Reinscripción,1589.3,0.0,2024-07-29
5451,TXN-2025-028014,2024CC,Colegiatura,4588.59,0.0,2025-02-12
5452,TXN-2020-028015,2022CA,Inscripción,2772.04,2450.42,2020-10-09
5452,TXN-2021-028016,2022CB,Reinscripción,2707.14,0.0,2021-07-16
5452,TXN-2022-028017,2022CC,Colegiatura,5233.45,0.0,2022-01-04
5452,TXN-2023-028018,2023CA,Colegiatura,5156.89,3376.57,2023-10-20
5452,TXN-2024-028019,2023CB,Colegiatura,5041.97,1377.74,2024-04-02
5452,TXN-2025-028020,2023CC,Colegiatura,3897.85,1937.56,2025-01-29
5453,TXN-2020-028021,2024CA,Inscripción,2617.45,0.0,2020-01-25
5453,TXN-2021-028022,2024CB,Reinscripción,3134.01,0.0,2021-06-13
5453,TXN-2022-028023,2024CC,Reinscripción,3140.89,1198.72,2022-11-05
5453,TXN-2023-028024,2025CA,Colegiatura,4202.22,0.0,2023-11-23
5453,TXN-2024-028025,2025CA,Colegiatura,4032.64,0.0,2024-10-24
5454,TXN-2020-028026,2021CA,Inscripción,3433.52,0.0,2020-04-01
5454,TXN-2021-028027,2021CB,Colegiatura,3974.46,2812.84,2021-03-20
5454,TXN-2022-028028,2021CC,Reinscripción,1519.73,0.0,2022-08-08
5454,TXN-2023-028029,2022CA,Colegiatura,5641.57,1020.73,2023-09-12
5454,TXN-2024-028030,2022CB,Colegiatura,4176.66,0.0,2024-10-03
5454,TXN-2025-028031,2022CC,Colegiatura,5771.52,0.0,2025-04-18
5455,TXN-2020-028032,2024CA,Inscripción,3259.83,0.0,2020-11-27
5455,TXN-2021-028033,2024CB,Reinscripción,2885.35,0.0,2021-12-05
5455,TXN-2022-028034,2024CC,Colegiatura,5972.03,0.0,2022-12-10
5455,TXN-2023-028035,2025CA,Colegiatura,5038.02,3992.23,2023-09-19
5455,TXN-2024-028036,2025CA,Colegiatura,4541.16,0.0,2024-05-31
5456,TXN-2020-028037,2023CA,Inscripción,2582.59,0.0,2020-12-14
5456,TXN-2021-028038,2023CB,Reinscripción,1745.2,1268.47,2021-02-10
5456,TXN-2022-028039,2023CC,Reinscripción,1959.13,520.63,2022-01-31
5456,TXN-2023-028040,2024CA,Colegiatura,5059.06,4743.55,2023-06-18
5456,TXN-2024-028041,2024CB,Colegiatura,5927.15,695.87,2024-09-16
5456,TXN-2025-028042,2024CC,Reinscripción,2382.33,0.0,2025-06-22
5457,TXN-2020-028043,2021CA,Inscripción,3445.3,501.15,2020-10-10
5457,TXN-2021-028044,2021CB,Colegiatura,4098.77,0.0,2021-06-26
5457,TXN-2022-028045,2021CC,Colegiatura,4854.58,0.0,2022-11-11
5457,TXN-2023-028046,2022CA,Reinscripción,1687.39,0.0,2023-02-05
5457,TXN-2024-028047,2022CB,Reinscripción,1613.86,0.0,2024-08-28
5457,TXN-2025-028048,2022CC,Colegiatura,4633.28,0.0,2025-07-05
5458,TXN-2020-028049,2021CA,Inscripción,4112.62,0.0,2020-09-19
5458,TXN-2021-028050,2021CB,Colegiatura,5646.8,3463.87,2021-08-15
5458,TXN-2022-028051,2021CC,Reinscripción,2029.3,0.0,2022-08-23
5458,TXN-2023-028052,2022CA,Colegiatura,4624.83,1539.19,2023-02-20
5458,TXN-2024-028053,2022CB,Reinscripción,2495.64,0.0,2024-04-24
5458,TXN-2025-028054,2022CC,Colegiatura,N/A,2930.59,2025-06-20
5459,TXN-2020-028055,2020CA,Inscripción,3109.22,0.0,2020-07-25
5459,TXN-2021-028056,2020CA,Reinscripción,3453.72,622.76,2021-11-10
5459,TXN-2022-028057,2020CA,Colegiatura,5425.65,0.0,2022-10-05
5459,TXN-2023-028058,2020CA,Colegiatura,4331.68,872.43,2023-10-24
5459,TXN-2024-028059,2020CB,Colegiatura,5841.98,0.0,2024-01-12
5459,TXN-2025-028060,2020CC,Reinscripción,3417.51,0.0,2025-04-30
5460,TXN-2020-028061,2021CA,Inscripción,3912.65,1008.13,2020-02-04
5460,TXN-2021-028062,2021CB,Colegiatura,4274.19,3636.8,2021-08-14
5460,TXN-2022-028063,2021CC,Colegiatura,4237.56,0.0,2022-09-08
5460,TXN-2023-028064,2022CA,Reinscripción,1805.11,0.0,2023-03-11
5460,TXN-2024-028065,2022CB,Colegiatura,5395.94,1253.7,2024-06-18
5460,TXN-2025-028066,2022CC,Reinscripción,3345.17,2901.88,2025-02-28
5461,TXN-2020-028067,2020CA,Inscripción,5477.54,0.0,2020-08-06
5461,TXN-2021-028068,2020CA,Colegiatura,4721.95,1836.85,2021-11-08
5461,TXN-2022-028069,2020CA,Reinscripción,1707.22,0.0,2022-09-05
5461,TXN-2023-028070,2020CA,Colegiatura,4664.78,3346.34,2023-07-31
5461,TXN-2024-028071,2020CB,Reinscripción,1961.96,1651.63,2024-10-15
5461,TXN-2025-028072,2020CC,Reinscripción,3389.44,0.0,2025-09-12
5462,TXN-2020-028073,2023CA,Inscripción,4460.27,0.0,2020-07-10
5462,TXN-2021-028074,2023CB,Colegiatura,4907.96,0.0,2021-05-24
5462,TXN-2022-028075,2023CC,Colegiatura,4508.56,0.0,2022-05-31
5462,TXN-2023-028076,2024CA,Colegiatura,5757.58,0.0,2023-08-12
5462,TXN-2024-028077,2024CB,Colegiatura,5458.99,0.0,2024-03-23
5462,TXN-2025-028078,2024CC,Colegiatura,4535.36,0.0,2025-09-13
5463,TXN-2020-028079,2021CA,Inscripción,4323.27,0.0,2020-09-05
5463,TXN-2021-028080,2021CB,Colegiatura,4713.58,0.0,2021-02-14
5463,TXN-2022-028081,2021CC,Colegiatura,3830.35,0.0,2022-10-15
5463,TXN-2023-028082,2022CA,Reinscripción,1722.32,1201.55,2023-06-19
5463,TXN-2024-028083,2022CB,Colegiatura,4931.51,1353.52,2024-05-10
5463,TXN-2025-028084,2022CC,Colegiatura,5078.68,0.0,2025-10-20
5464,TXN-2020-028085,2021CA,Inscripción,3430.9,0.0,2020-02-13
5464,TXN-2021-028086,2021CB,Colegiatura,4913.51,0.0,2021-01-04
5464,TXN-2022-028087,2021CC,Reinscripción,1920.09,0.0,2022-11-15
5464,TXN-2023-028088,2022CA,Colegiatura,5084.96,0.0,2023-11-05
5464,TXN-2024-028089,2022CB,Reinscripción,2092.27,0.0,2024-11-25
5464,TXN-2025-028090,2022CC,Colegiatura,5104.9,4388.12,2025-07-29
5465,TXN-2020-028091,2021CA,Inscripción,3742.91,0.0,2020-12-09
5465,TXN-2021-028092,2021CB,Colegiatura,6189.98,1920.52,2021-04-04
5465,TXN-2022-028093,2021CC,Colegiatura,4839.41,0.0,2022-08-22
5465,TXN-2023-028094,2022CA,Colegiatura,5078.91,0.0,2023-02-17
5465,TXN-2024-028095,2022CB,Colegiatura,4205.05,2208.42,2024-07-02
5465,TXN-2025-028096,2022CC,Colegiatura,4046.7,0.0,2025-06-09
5466,TXN-2020-028097,2025CA,Inscripción,3594.17,0.0,2020-07-24
5467,TXN-2020-028098,2024CA,Inscripción,,764.97,2020-06-23
5467,TXN-2021-028099,2024CB,Reinscripción,3339.85,601.6,2021-05-23
5467,TXN-2022-028100,2024CC,Colegiatura,5084.93,4425.49,2022-12-23
5467,TXN-2023-028101,2025CA,Reinscripción,2841.39,0.0,2023-03-27
5468,TXN-2020-028102,2020CA,Inscripción,4459.63,0.0,2020-05-04
5468,TXN-2021-028103,2020CA,Colegiatura,3868.5,3210.9,2021-12-11
5468,TXN-2022-028104,2020CA,Reinscripción,1756.99,1573.55,2022-07-06
5468,TXN-2023-028105,2020CA,Reinscripción,3382.14,0.0,2023-04-29
5468,TXN-2024-028106,2020CA,Colegiatura,5288.45,0.0,2024-09-28
5468,TXN-2025-028107,2020CA,Colegiatura,5442.83,0.0,2025-01-12
5469,TXN-2020-028108,2020CA,Inscripción,4951.17,0.0,2020-04-25
5469,TXN-2021-028109,2020CB,Colegiatura,5121.99,0.0,2021-01-05
5469,TXN-2022-028110,2020CC,Reinscripción,3123.48,0.0,2022-04-01
5469,TXN-2023-028111,2021CA,Colegiatura,4698.72,0.0,2023-07-15
5469,TXN-2024-028112,2021CB,Reinscripción,3155.36,1767.19,2024-01-09
